Temperature,Vibration,RPM,Pressure,Runtime,Status
40.14,2.83,1120.0,5.34,839.86,2
68.87,2.16,1436.0,9.62,207.0,2
89.34,2.51,1388.97,7.64,648.83,2
33.5,0.73,1761.47,6.74,378.35,0
75.72,1.62,813.16,8.15,732.22,2
39.91,2.87,1023.91,6.2,114.74,2
66.2,1.19,1153.17,8.79,9.56,1
77.88,1.76,1786.1,7.13,55.38,2
33.04,2.66,1641.21,5.42,618.03,2
59.38,2.9,1749.96,9.89,866.45,2
84.57,0.73,1631.01,7.96,962.79,2
64.28,0.35,1397.4,7.81,220.32,1
53.65,1.84,1174.11,5.62,133.09,1
86.44,2.28,801.24,8.36,739.79,2
30.58,1.17,1406.75,6.17,777.99,0
55.53,0.55,1776.42,4.69,717.69,0
38.59,1.05,1242.03,4.35,449.96,0
39.43,1.72,1463.71,3.44,871.13,1
41.11,0.75,1461.35,6.28,499.4,0
37.69,2.44,1417.05,3.95,374.0,2
78.62,1.75,908.65,5.61,242.69,2
61.05,2.55,1236.27,6.03,905.35,2
64.57,1.74,1061.91,7.25,575.91,1
53.81,2.97,1681.89,8.25,537.35,2
57.72,0.64,1105.74,8.42,453.75,0
82.94,0.53,1308.35,7.53,516.85,2
83.35,2.97,915.83,3.91,130.32,2
70.87,1.18,1533.31,5.84,627.61,1
76.19,1.69,1339.5,3.62,410.78,2
62.75,1.44,1700.78,9.35,821.92,1
52.52,2.18,1195.29,4.63,342.9,2
34.26,1.06,1260.74,9.69,313.41,0
84.15,0.76,990.97,6.63,672.51,2
32.66,0.74,1255.68,5.32,712.62,0
60.67,0.57,1694.47,5.05,731.13,1
76.79,2.89,1298.51,7.31,334.88,2
70.69,1.44,1237.65,8.99,50.17,1
82.92,2.57,1306.37,6.43,361.81,2
89.65,0.42,1390.22,7.77,934.33,2
76.81,1.97,916.81,5.62,138.84,2
82.87,2.27,1557.54,7.57,507.04,2
39.0,1.06,936.92,8.07,160.23,2
72.13,2.11,1259.3,3.95,314.8,2
49.21,2.13,913.74,8.8,761.01,2
41.18,2.19,1468.51,8.24,188.93,2
39.46,0.79,1165.87,8.56,737.92,0
85.53,0.27,811.56,7.89,279.29,2
50.04,1.69,902.41,7.5,325.15,2
67.96,2.52,971.11,9.52,530.69,2
85.38,0.7,1404.56,5.83,774.22,2
66.35,1.53,1712.99,5.64,219.98,1
66.49,1.91,1239.09,6.41,959.55,1
73.96,0.42,1012.13,9.83,726.47,1
84.9,0.98,1541.87,8.0,294.69,2
63.05,1.92,1281.13,8.79,832.87,1
81.04,2.43,1288.08,5.67,831.38,2
59.41,0.81,1307.34,3.99,691.63,0
50.16,0.86,1756.51,8.44,787.07,0
67.42,2.53,1559.16,7.19,961.12,2
41.5,2.84,1201.44,6.7,122.74,2
62.41,1.87,1797.7,9.83,966.4,1
50.9,2.97,1255.48,8.96,216.32,2
60.35,2.9,1747.03,7.79,797.81,2
40.59,2.19,1418.05,3.64,113.16,2
36.51,2.2,941.72,6.27,356.98,2
63.03,2.15,1484.72,6.61,464.33,2
53.87,2.6,1130.85,4.82,743.32,2
51.59,2.56,1127.89,7.91,45.11,2
53.13,1.1,1616.68,9.77,460.88,0
79.49,2.13,1767.39,8.68,77.48,2
72.8,1.65,816.44,4.76,921.76,2
85.56,2.42,1781.78,8.65,10.2,2
47.27,0.19,894.11,4.53,503.56,2
80.85,2.6,1416.2,9.5,500.06,2
83.34,1.42,1077.23,9.41,387.94,2
60.2,1.05,1462.84,9.97,25.51,1
83.99,0.11,1164.23,4.18,757.34,2
33.04,1.71,1094.93,3.94,771.82,1
43.05,0.75,1075.08,7.11,659.67,0
31.06,0.8,1230.97,5.32,884.17,0
77.26,1.92,1138.04,7.9,843.64,2
65.69,2.37,1549.1,7.0,312.18,2
74.75,0.7,1579.49,8.63,822.14,1
58.37,0.66,899.72,8.2,886.26,2
69.05,0.52,1734.9,9.92,433.38,1
65.69,2.35,1536.39,9.77,114.88,2
64.84,2.11,1690.1,9.12,978.0,2
60.72,2.51,1227.28,5.96,253.35,2
79.09,2.96,1056.34,3.39,815.54,2
67.21,2.88,1052.24,3.5,492.44,2
35.13,0.86,925.98,4.57,106.14,2
87.23,0.91,1243.9,9.29,677.32,2
67.08,2.15,1628.82,9.14,642.64,2
83.4,1.65,1077.29,9.16,541.47,2
84.37,0.22,1197.52,9.63,249.65,2
86.49,2.87,1682.14,6.95,646.94,2
82.18,2.35,1430.09,9.88,685.68,2
88.53,0.27,938.96,6.16,384.88,2
76.96,0.57,1776.1,5.21,428.92,2
46.48,1.78,858.63,4.05,745.8,2
41.19,0.78,1592.98,3.65,437.47,0
31.38,1.11,1498.98,3.63,888.33,0
84.57,0.4,1790.73,5.08,84.1,2
30.3,1.28,1429.81,5.33,836.72,1
73.0,1.12,1534.31,9.58,93.1,1
48.37,1.44,1297.99,6.8,300.63,1
70.04,1.97,1377.82,3.8,476.97,1
51.37,1.52,1721.87,6.36,13.98,1
56.33,2.48,1580.06,6.59,249.77,2
57.91,1.73,1799.87,7.51,694.26,1
59.49,1.13,1612.95,6.46,994.69,0
57.43,0.3,1482.58,3.33,250.5,0
51.22,2.24,1294.24,3.2,616.85,2
54.69,2.77,1299.56,7.96,218.87,2
75.66,2.19,1704.08,3.24,447.5,2
70.75,0.38,1210.6,9.6,435.93,1
89.12,0.26,1517.83,7.07,500.54,2
88.25,0.48,1696.0,7.84,259.0,2
84.1,1.34,1614.23,5.72,850.93,2
68.2,0.51,1449.66,4.34,411.92,1
40.22,0.16,1011.89,6.75,481.56,0
60.09,0.82,1485.16,7.93,357.97,1
82.87,1.97,1513.04,4.94,0.61,2
81.92,2.49,923.19,5.62,661.34,2
69.13,2.6,940.27,6.01,97.22,2
53.38,0.14,1698.27,6.69,849.8,0
33.59,0.76,1059.38,5.71,802.87,0
53.19,0.69,864.99,3.56,760.05,2
56.69,2.21,1482.29,3.95,142.89,2
75.32,2.19,1178.03,3.54,12.1,2
47.29,0.13,1030.07,5.94,121.42,0
36.26,2.7,1385.47,9.54,345.83,2
70.63,0.69,1418.34,3.91,2.08,1
85.89,1.71,1726.94,5.34,327.79,2
54.04,2.15,1365.81,9.48,25.44,2
72.49,1.06,980.23,6.57,505.06,2
38.22,0.69,1208.16,5.86,317.56,0
38.91,0.11,1770.24,9.6,483.65,0
89.7,2.05,868.86,3.82,916.11,2
67.8,2.55,1698.27,6.14,48.53,2
41.3,0.29,988.74,5.87,118.2,2
40.0,1.39,1140.17,6.27,429.17,1
68.67,2.82,907.86,3.69,852.81,2
60.38,2.32,1015.42,8.8,923.85,2
68.13,0.41,1695.29,8.55,750.88,1
32.2,2.42,937.95,4.56,577.13,2
45.9,2.02,1408.07,3.76,656.01,2
85.44,0.57,1397.06,5.39,459.61,2
47.22,1.13,828.91,9.87,624.8,2
60.04,1.21,1339.37,5.66,359.91,1
57.84,0.9,980.05,6.9,842.77,2
39.17,0.19,1046.81,9.86,828.76,0
65.75,2.79,1245.28,9.88,296.3,2
44.42,1.95,1178.15,7.38,305.0,1
67.08,0.9,850.97,9.38,883.21,2
88.25,2.18,1482.72,6.91,125.94,2
41.35,0.94,1690.16,4.21,922.87,0
61.37,2.18,910.24,4.88,958.52,2
45.97,0.96,997.6,3.9,233.26,2
68.54,1.42,1353.76,3.86,802.12,1
77.05,0.16,1183.52,3.48,792.11,2
74.24,2.72,1036.4,6.19,184.49,2
52.27,1.61,853.33,8.0,543.29,2
79.74,0.89,1703.32,9.99,919.3,2
76.67,2.46,1373.74,4.33,677.04,2
72.77,2.96,1341.3,4.9,683.67,2
88.76,0.61,1126.0,6.79,170.21,2
31.33,1.08,1665.37,3.3,428.93,0
75.73,2.86,1785.48,5.95,950.38,2
32.13,2.26,1442.75,4.75,507.32,2
37.77,2.63,1157.9,7.38,158.78,2
42.37,2.98,1553.09,9.73,295.85,2
39.87,1.56,1294.67,4.22,733.22,1
51.71,0.64,1131.98,6.95,726.47,0
58.91,1.62,938.95,9.4,928.72,2
71.01,0.15,1337.07,7.4,994.65,1
89.76,2.59,863.83,9.67,612.66,2
78.05,1.28,1119.67,6.24,146.87,2
51.42,2.59,837.95,4.06,125.12,2
54.18,2.99,973.36,4.02,915.06,2
82.92,0.19,1551.71,7.59,767.74,2
59.67,2.97,843.85,4.64,396.55,2
56.99,2.77,1360.0,3.32,407.86,2
54.99,2.9,1399.2,7.45,713.25,2
76.2,1.94,1037.19,9.12,732.12,2
74.51,2.99,1602.53,8.8,951.41,2
39.07,1.54,1380.57,5.3,839.4,1
75.75,2.19,1797.15,4.82,735.46,2
63.08,1.01,960.59,9.27,595.46,2
79.5,1.68,1019.98,5.36,381.54,2
88.38,0.12,1785.67,9.86,996.15,2
58.6,2.9,1195.6,3.18,224.35,2
86.72,0.14,1345.99,3.53,286.4,2
35.29,2.59,1391.07,9.31,688.35,2
88.26,1.58,1438.71,7.03,484.26,2
80.76,1.97,1601.31,8.5,191.05,2
69.01,0.68,1383.32,7.74,997.24,1
31.83,0.36,877.03,5.79,821.59,2
80.64,2.24,1696.88,5.26,88.15,2
33.49,2.57,1530.44,7.89,339.68,2
52.79,2.88,863.8,8.42,309.63,2
32.34,2.25,1130.91,8.06,707.65,2
62.09,2.35,1381.04,5.01,734.12,2
65.35,0.14,1701.64,6.82,868.63,1
82.96,1.39,1307.66,5.91,449.44,2
83.71,2.39,926.53,7.27,995.91,2
65.73,2.38,1569.06,5.45,371.85,2
73.44,1.55,1370.57,7.99,777.58,1
46.29,0.53,1091.79,6.55,342.14,0
64.1,0.26,1309.75,5.58,534.67,1
55.35,0.92,1704.11,4.29,681.37,0
85.48,1.66,1676.41,3.87,493.79,2
57.42,0.12,1243.26,5.58,669.8,0
86.3,0.35,1127.48,6.11,455.19,2
76.49,1.39,827.16,7.97,884.83,2
60.83,1.79,962.94,4.54,235.17,2
55.84,2.79,1321.78,4.34,266.09,2
53.04,1.91,1240.03,5.75,564.73,1
44.51,0.33,824.41,4.76,91.59,2
50.18,2.34,1516.29,7.28,852.5,2
46.92,2.67,1199.24,5.81,405.35,2
35.89,2.93,938.51,5.39,319.3,2
34.48,0.54,844.86,5.05,866.66,2
50.37,0.46,1445.69,9.98,232.32,0
46.77,2.92,978.78,6.58,239.65,2
85.94,2.95,1614.7,5.2,403.49,2
44.54,2.68,1714.56,5.93,656.53,2
39.93,1.36,1431.5,5.7,357.6,1
30.06,2.43,1689.34,9.79,719.27,2
62.93,0.88,1799.3,7.13,681.15,1
70.94,2.55,809.67,4.54,665.53,2
83.71,2.09,1213.49,5.53,737.95,2
74.47,1.86,1091.47,9.48,551.88,1
77.43,0.72,1144.04,9.12,50.11,2
60.74,1.5,1551.23,4.97,219.07,1
85.57,1.76,904.69,4.35,998.83,2
41.74,1.87,1220.13,9.2,755.17,1
65.82,0.13,1679.8,6.11,931.58,1
59.73,2.11,869.29,8.22,338.0,2
51.08,0.44,946.86,4.3,328.21,2
83.52,1.17,1524.36,3.58,591.1,2
58.91,2.94,1646.21,6.18,775.14,2
41.58,1.73,874.62,5.44,225.86,2
73.13,1.52,1551.07,6.61,86.48,1
74.12,2.52,1703.53,7.0,753.59,2
75.12,0.55,964.22,3.5,319.91,2
58.41,2.99,1230.99,8.08,693.4,2
42.27,0.27,1346.01,7.9,998.25,0
51.52,2.7,1181.93,7.83,598.25,2
33.18,0.33,820.76,5.6,745.8,2
40.37,1.86,1088.83,8.58,798.4,1
76.52,1.62,1084.57,8.67,186.1,2
47.39,0.63,1474.21,7.8,652.51,0
54.94,0.39,1711.17,6.55,406.97,0
65.33,0.66,932.55,5.84,227.22,2
44.66,2.69,1330.76,6.38,689.48,2
87.09,0.43,1633.53,7.09,146.17,2
47.83,1.5,1491.18,4.7,534.88,1
71.08,1.4,1663.03,9.09,470.69,1
88.38,0.32,803.36,5.66,601.1,2
67.75,1.48,924.88,4.19,852.15,2
82.07,2.05,1464.22,7.18,202.93,2
55.7,2.12,1337.25,3.13,953.56,2
80.69,0.86,1416.46,9.46,96.01,2
60.18,1.42,1210.21,8.85,380.65,1
33.82,0.29,842.74,5.86,718.41,2
42.22,1.97,1487.09,4.79,600.56,1
71.09,1.45,1136.72,7.33,977.85,1
55.61,1.24,1264.27,3.53,553.16,1
49.72,0.45,1266.26,3.02,401.79,0
36.34,0.17,1624.48,9.41,207.67,0
62.36,0.91,1293.58,6.06,269.05,1
72.02,0.47,853.07,8.37,665.93,2
59.91,1.46,1297.41,6.06,392.89,1
59.98,1.63,1491.9,7.98,377.63,1
54.81,1.18,1336.54,6.17,889.6,0
71.78,2.71,1509.14,9.8,635.74,2
87.81,0.56,852.48,7.05,983.49,2
55.06,0.71,1321.54,7.54,315.18,0
72.89,2.93,1696.96,5.04,326.72,2
52.29,1.24,900.32,8.33,365.34,2
82.79,2.79,824.43,9.92,710.02,2
61.22,1.23,1318.52,5.27,622.69,1
35.58,1.9,1075.34,3.12,552.71,1
64.71,1.34,872.29,9.25,611.43,2
36.94,1.58,1297.25,3.42,606.86,1
78.5,2.27,1002.97,9.04,342.54,2
86.79,0.31,1286.21,7.18,247.65,2
76.28,1.92,818.11,7.26,491.48,2
41.76,2.99,1697.16,5.05,541.07,2
48.99,2.35,1730.33,5.51,805.58,2
59.9,1.25,1738.42,6.57,467.41,1
70.35,0.86,1124.79,9.52,678.53,1
79.6,0.89,1343.79,9.8,318.7,2
39.63,1.58,1187.82,4.12,888.55,1
89.44,1.75,1574.68,9.01,700.98,2
32.65,0.56,870.99,3.07,306.0,2
53.54,0.8,864.6,6.71,273.32,2
77.76,0.12,1642.53,9.68,716.14,2
74.02,2.81,1009.07,9.96,773.48,2
73.59,1.15,1345.78,7.58,620.34,1
72.3,0.34,1155.65,6.04,260.63,1
40.36,0.5,1166.38,6.45,62.98,0
86.79,2.32,1530.85,4.21,603.8,2
61.78,2.95,1547.67,7.03,850.81,2
39.31,0.14,1490.23,3.69,115.43,0
74.68,0.88,1428.63,9.42,316.47,1
43.03,0.41,930.46,3.44,87.64,2
55.92,1.03,1506.56,9.09,784.77,0
61.84,0.4,1509.77,5.54,85.65,1
80.55,1.08,1018.25,9.1,902.13,2
50.34,1.13,1379.63,8.13,63.15,0
65.6,2.86,1062.09,9.36,950.17,2
46.15,2.29,1038.78,8.16,797.42,2
44.83,2.18,1612.1,5.51,167.7,2
35.52,1.77,1778.1,8.76,435.84,1
62.2,0.91,963.07,6.37,463.5,2
61.32,2.86,1403.9,7.24,128.02,2
89.79,2.34,1677.2,5.9,502.13,2
61.33,0.66,1489.49,9.32,163.71,1
35.18,2.24,1073.2,7.37,695.76,2
49.31,2.46,1349.99,9.08,763.29,2
82.11,0.16,1043.51,3.63,442.08,2
83.4,1.46,1649.71,5.29,339.57,2
83.73,1.33,1589.77,4.66,948.8,2
64.47,2.3,889.52,6.45,901.04,2
82.62,0.24,1103.7,6.1,172.26,2
73.8,0.64,1146.64,7.64,482.09,1
74.31,2.89,916.55,7.97,230.34,2
54.87,0.2,935.91,5.24,341.99,2
83.98,2.25,1772.18,7.19,241.71,2
49.66,1.03,1126.49,7.71,530.81,0
53.13,0.53,822.14,4.53,107.47,2
77.13,0.43,1524.23,5.7,73.38,2
78.76,1.78,1035.76,9.26,45.26,2
42.11,2.28,1509.38,5.02,62.02,2
81.48,1.01,995.71,6.61,910.23,2
32.61,2.32,1372.47,5.98,744.08,2
87.95,0.76,943.65,9.39,668.95,2
56.28,1.76,1545.61,8.41,919.89,1
55.61,0.95,1439.66,5.91,594.6,0
55.2,0.54,1269.43,7.84,799.28,0
59.6,0.58,1214.69,8.5,412.86,0
71.79,1.57,1041.22,8.57,84.21,1
61.49,0.71,867.07,6.52,499.56,2
72.41,2.26,1527.79,5.87,631.69,2
64.62,1.32,1397.21,9.63,192.89,1
84.35,0.26,1108.39,5.02,626.37,2
37.87,2.66,1628.55,7.56,458.41,2
85.98,2.51,1299.32,7.91,566.93,2
65.28,1.06,1262.08,3.55,357.35,1
71.75,2.86,1763.06,6.89,606.62,2
41.14,2.12,870.66,4.99,668.36,2
48.62,0.24,1631.87,5.17,63.11,0
34.49,0.83,978.02,8.42,321.68,2
78.28,0.6,1292.88,7.82,651.99,2
66.07,2.78,1028.53,6.46,883.99,2
34.67,0.26,1033.3,7.43,259.88,0
41.41,1.43,1413.6,4.74,300.69,1
66.81,2.84,1474.74,8.48,366.81,2
46.34,1.42,1607.13,6.19,846.73,1
89.33,0.31,845.41,4.05,384.37,2
37.86,2.62,823.15,5.21,184.69,2
85.89,2.04,1712.03,9.81,497.1,2
44.06,0.66,1022.92,7.96,40.45,0
33.08,1.86,1442.06,7.66,371.88,1
78.36,1.65,905.47,8.58,953.07,2
33.6,1.23,1287.52,4.03,867.71,1
47.05,2.37,1470.99,7.19,192.14,2
43.24,0.24,1040.71,5.42,833.15,0
51.98,2.29,1239.44,8.49,976.27,2
44.39,2.6,1421.82,8.72,651.59,2
55.44,0.76,870.04,6.75,990.33,2
74.28,1.05,1627.2,8.38,281.64,1
30.86,0.44,1677.31,8.86,295.21,0
47.11,2.4,1737.74,8.45,605.58,2
44.56,1.62,1033.51,8.66,386.96,1
80.02,1.21,1624.15,5.33,440.13,2
66.93,0.3,1748.21,7.02,507.82,1
80.36,2.61,1322.26,9.49,64.74,2
36.79,1.83,1154.07,6.25,328.08,1
54.28,2.49,1393.48,9.98,786.88,2
46.42,0.87,1135.9,8.9,27.29,0
43.81,2.72,1439.9,4.59,219.14,2
81.76,2.69,1056.13,5.94,834.6,2
76.26,2.46,1318.4,9.38,325.95,2
39.4,2.16,1339.35,8.98,81.16,2
80.62,0.95,1454.86,3.28,609.58,2
73.04,1.17,1015.41,6.76,833.19,1
49.41,0.83,1078.94,9.64,359.28,0
30.22,2.37,1499.27,3.9,984.9,2
66.48,1.55,1182.22,9.29,243.96,1
47.15,0.45,1559.12,7.17,609.07,0
43.11,1.99,1565.46,5.51,801.35,1
50.93,2.3,833.73,6.86,969.53,2
88.87,0.92,1241.4,3.44,873.34,2
64.11,1.22,912.77,9.63,530.22,2
46.98,1.12,1070.7,7.21,929.96,0
81.4,1.44,1626.5,5.96,252.31,2
89.0,0.98,1123.72,9.93,133.93,2
75.63,2.81,1311.79,3.02,375.06,2
36.69,1.31,1590.03,6.07,431.93,1
63.41,1.79,1656.3,5.16,821.67,1
63.96,0.97,1095.13,5.53,622.69,1
43.85,2.77,1374.91,9.44,46.4,2
50.56,0.17,1072.25,9.03,36.61,0
56.17,0.44,1216.84,8.87,623.07,0
74.21,1.11,1744.4,7.96,421.8,1
55.59,2.76,1376.4,7.94,417.04,2
43.42,2.2,1407.82,6.51,624.02,2
42.5,2.4,1748.16,9.24,321.44,2
54.36,2.44,1395.12,6.84,926.64,2
62.16,1.59,842.02,3.49,7.42,2
84.79,1.28,1268.56,8.92,609.25,2
66.57,0.96,1633.91,4.16,53.15,1
41.5,0.88,1082.31,7.69,217.82,0
70.6,0.36,947.2,6.56,921.9,2
81.57,2.91,1450.48,7.73,625.02,2
67.37,0.53,1343.74,5.7,442.54,1
61.42,0.47,1159.49,3.44,979.67,1
37.11,0.85,1691.29,6.38,135.64,0
53.05,0.44,1000.22,3.36,438.23,0
78.4,1.8,1406.35,4.4,343.89,2
80.71,0.35,1657.93,6.39,837.15,2
49.08,1.08,1551.6,8.49,229.64,0
88.37,0.35,868.5,7.17,722.74,2
87.65,1.27,825.29,7.22,289.7,2
55.98,1.52,864.51,6.4,426.32,2
72.75,1.97,985.22,4.44,251.01,2
40.74,2.01,1794.43,7.56,606.68,2
54.6,1.01,1711.07,9.78,496.78,0
47.41,2.33,932.46,8.36,818.95,2
37.49,2.93,1785.51,9.56,496.03,2
44.76,1.79,1219.93,4.44,423.68,1
69.83,0.31,1133.42,3.12,749.5,1
68.44,0.28,1764.74,3.16,589.96,1
76.58,2.38,834.29,9.34,918.45,2
63.68,1.5,844.87,6.93,409.38,2
76.37,1.27,1483.58,3.71,132.95,2
38.38,0.23,1341.33,8.56,610.41,0
64.5,2.07,1139.65,5.53,314.27,2
72.73,0.57,813.03,7.17,942.38,2
66.56,2.37,1472.79,6.48,718.39,2
79.45,0.75,1136.13,4.57,452.17,2
83.1,1.1,1174.47,9.02,515.37,2
62.13,2.6,1290.53,7.77,85.64,2
40.72,1.27,1294.84,9.76,970.65,1
81.07,1.02,1764.03,7.83,392.94,2
72.1,0.15,946.15,8.81,645.57,2
51.85,1.55,1705.14,7.42,398.15,1
37.22,0.95,1778.34,6.06,471.84,0
59.92,2.66,1403.93,7.86,389.41,2
31.75,2.8,1749.13,9.64,943.69,2
78.91,2.09,1644.51,7.2,134.37,2
53.47,2.92,1151.14,9.07,93.21,2
50.05,1.12,851.6,3.83,193.17,2
80.27,0.28,1098.7,3.07,695.63,2
67.22,1.97,1174.38,4.46,720.32,1
78.67,0.5,1286.83,4.74,168.11,2
74.06,1.66,1016.19,5.17,966.65,1
80.92,2.65,1260.01,7.37,376.77,2
34.66,1.26,1393.98,5.01,847.95,1
39.07,1.16,924.9,5.83,39.66,2
46.35,1.26,1278.17,6.81,274.99,1
61.38,1.58,1116.18,8.81,545.64,1
49.94,2.85,1645.11,9.88,692.23,2
52.69,0.91,1463.32,9.87,626.72,0
82.9,1.05,1206.95,9.34,756.87,2
88.88,2.35,1248.52,6.72,900.52,2
63.1,0.84,1235.62,6.61,96.72,1
74.63,0.42,1204.92,8.63,467.57,1
80.52,1.09,1757.64,4.47,38.26,2
82.35,2.28,1031.98,9.89,502.28,2
87.06,1.56,1271.87,6.14,334.88,2
62.02,1.41,836.75,4.82,213.12,2
82.05,1.84,1563.68,9.7,644.04,2
88.96,1.0,986.27,5.82,470.8,2
83.72,1.72,1092.18,8.2,505.83,2
39.73,1.77,1711.39,8.9,586.81,1
52.62,0.35,1269.65,8.26,360.27,0
44.13,2.8,1621.56,7.47,136.78,2
38.69,0.4,1416.3,3.81,842.63,0
89.58,1.16,1253.67,7.98,937.15,2
83.65,0.27,969.07,8.28,688.89,2
37.99,1.56,1580.81,4.53,871.29,1
33.18,2.37,1415.82,5.21,720.93,2
76.94,2.81,1167.77,7.8,602.62,2
61.51,2.68,803.17,4.97,538.28,2
40.7,2.73,1447.6,6.35,814.7,2
57.05,1.72,802.75,5.56,138.79,2
71.38,1.49,1101.76,6.27,209.63,1
85.51,0.26,1665.42,6.58,618.95,2
48.16,2.9,1081.85,7.12,993.42,2
82.87,1.66,1790.37,7.91,208.7,2
54.34,1.07,1144.01,8.32,584.26,0
32.29,2.64,1096.8,9.98,954.19,2
86.43,2.45,1020.61,6.73,224.3,2
45.58,1.87,840.83,9.79,918.67,2
52.85,1.59,1266.12,9.18,688.6,1
46.69,1.4,1228.97,9.72,175.31,1
35.37,2.65,1696.69,9.1,510.98,2
69.58,1.73,869.45,7.17,13.61,2
49.5,2.8,1104.05,9.58,250.13,2
48.87,1.92,1561.63,6.51,882.12,1
32.41,2.77,996.31,9.19,400.86,2
79.97,2.05,975.94,9.43,245.52,2
44.65,2.46,905.87,4.55,503.68,2
79.83,0.53,1347.67,7.98,860.6,2
86.13,2.38,1452.83,6.04,112.11,2
72.58,2.98,1536.76,3.12,496.26,2
66.88,2.1,1519.73,6.91,223.36,2
86.53,2.12,1036.84,5.26,921.93,2
83.25,1.27,838.31,3.34,283.92,2
67.75,1.79,1433.83,8.02,19.03,1
36.31,1.14,954.86,3.53,640.96,2
78.92,2.28,1617.04,7.66,735.35,2
46.31,2.98,983.17,4.5,288.92,2
88.52,2.97,1594.89,7.4,520.06,2
88.24,2.12,1744.73,5.22,333.77,2
81.28,0.53,1745.93,6.55,926.41,2
50.21,2.18,1282.88,7.39,504.37,2
88.03,2.11,1051.32,9.37,294.03,2
52.3,0.4,1699.97,5.0,258.92,0
85.22,2.44,941.08,8.39,913.03,2
34.71,2.49,1347.42,7.68,492.85,2
71.87,0.2,1562.71,3.23,455.3,1
39.06,2.49,1113.66,6.18,428.75,2
76.35,1.5,1588.96,3.51,191.59,2
63.09,2.85,874.76,3.3,156.55,2
68.47,1.26,1625.55,3.5,196.41,1
48.0,1.92,1485.17,3.87,943.8,1
50.46,2.17,1324.21,4.56,846.23,2
79.09,1.25,1388.61,4.8,689.85,2
48.54,2.55,1017.39,3.1,268.51,2
41.46,1.57,1003.7,8.34,241.37,1
72.42,1.78,1786.25,10.0,869.53,1
75.6,1.22,1553.28,9.7,23.38,2
62.27,0.73,1357.88,6.27,575.77,1
63.06,2.88,1352.19,8.92,319.82,2
56.29,1.46,1078.73,5.66,598.51,1
64.81,1.95,1151.82,5.21,611.62,1
37.97,0.83,842.13,3.51,243.38,2
31.17,0.81,1454.98,3.43,436.74,0
84.79,2.39,1105.44,9.47,329.65,2
34.35,2.98,1670.02,6.26,666.38,2
70.27,0.66,1000.05,6.29,911.57,1
30.6,2.37,857.53,6.35,637.87,2
71.21,0.27,1218.6,7.09,66.05,1
38.11,2.02,1321.64,4.13,535.24,2
84.76,0.15,1442.63,3.52,6.45,2
39.04,1.33,1602.34,4.97,625.67,1
54.67,0.78,1314.25,8.58,832.49,0
80.79,1.08,1593.46,4.49,738.43,2
86.9,0.14,1240.36,7.53,701.78,2
40.57,2.92,1415.27,4.15,20.52,2
77.0,0.33,941.05,7.02,603.51,2
71.21,1.24,1573.9,9.82,271.09,1
72.18,2.79,1486.29,7.77,223.77,2
62.11,1.73,1500.13,9.98,33.64,1
33.91,0.33,1542.98,3.95,622.45,0
49.48,1.43,1015.66,9.06,586.15,1
86.67,1.77,923.91,4.2,989.07,2
73.53,0.24,1503.78,5.89,307.21,1
39.24,2.54,863.84,5.03,306.38,2
39.65,1.57,811.7,5.11,933.63,2
48.63,1.15,1273.17,6.93,808.71,0
41.42,2.63,1557.55,8.06,86.8,2
31.3,1.82,1663.13,7.09,213.23,1
35.43,2.13,1521.77,4.21,28.19,2
54.5,1.79,1506.0,8.67,610.54,1
36.65,2.08,1784.18,9.34,871.67,2
48.13,2.28,1651.1,7.75,250.56,2
87.23,1.41,929.81,3.77,647.52,2
56.26,0.37,1540.36,8.6,725.42,0
42.14,2.1,810.72,5.14,398.82,2
80.11,1.23,811.27,5.47,498.92,2
86.94,2.83,980.87,4.3,163.38,2
77.34,0.12,927.18,6.77,247.56,2
35.54,1.14,1074.21,6.58,979.23,0
37.46,1.18,1731.99,9.14,394.27,0
71.94,0.35,1512.54,9.81,537.49,1
59.91,0.64,1433.79,7.13,651.93,0
31.56,1.69,1394.93,4.45,208.33,1
46.57,2.16,1406.27,8.92,295.66,2
84.72,2.26,1195.01,3.67,256.98,2
87.41,1.0,1129.9,4.33,806.85,2
46.54,1.06,1214.35,6.04,411.34,0
60.22,2.46,1619.29,8.59,101.12,2
77.98,0.45,924.72,9.64,819.4,2
63.14,2.64,1789.36,7.27,612.9,2
75.27,0.77,967.12,8.32,344.9,2
38.1,1.01,1158.64,9.76,697.96,0
61.85,2.91,1703.14,6.58,905.68,2
54.26,0.77,1032.68,7.64,501.07,0
69.54,2.09,822.32,3.38,532.68,2
41.46,1.93,1352.19,7.1,302.46,1
68.39,2.51,1798.07,8.87,557.5,2
41.61,2.08,1737.65,4.48,256.0,2
38.94,2.24,1206.56,3.44,874.95,2
63.46,1.06,1143.98,5.03,455.48,1
50.22,1.69,1573.52,7.72,294.46,1
61.72,2.54,868.21,3.55,556.17,2
68.35,0.71,1545.22,7.52,923.29,1
40.14,2.28,883.64,6.96,551.9,2
53.3,2.55,804.37,6.64,217.15,2
74.61,0.22,1631.55,8.87,832.87,1
39.15,1.93,814.37,8.94,722.98,2
61.87,2.22,894.32,6.7,291.28,2
88.36,2.59,1533.28,9.54,346.84,2
84.05,1.04,1532.8,8.15,18.35,2
51.66,0.16,1797.09,3.86,542.81,0
77.43,0.68,1285.05,7.25,160.2,2
76.71,0.97,1011.02,6.91,410.31,2
